user,tweet,sex,age,ext,sta,agr,con,opn
user129,that moment in life when you keep waiting for something tht you know wont happen,1,0,0.2,0.2,0.4,0.4,0.5
user129,lol just watched the new music vid from one direction i cant stop laughing,1,0,0.2,0.2,0.4,0.4,0.5
user129,@ louis your even sexy when your a fat old man ,1,0,0.2,0.2,0.4,0.4,0.5
user854,@ that tweet was mainly for you cheers,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching person of interest pilot s01e01 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the borgias day of ashes s02e06 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the borgias the siege at forli s02e07 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,waiting for #radiohead ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,im at bar arcobaleno ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,tree house in new zealand via flickr ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,pasture project by imbue design 9 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,im becoming super skilled at lighting the fire ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the borgias the confession s02e10 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i was just awarded the the son badge at ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i rated the borgias s02e10 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,winter is coming ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i just ousted @ as the mayor of bar arcobaleno on @ ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,not in kansas anymore art print by senor salme 1900 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,absolutism art print by genis carreras 1700 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,our bb website is now online check it out ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the newsroom bullies s01e06 ~ #newsroom,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching fringe transilience thought u s05e01 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,today we dont have the best view #fog #urbino #uniurb ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,@ ops,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the newsroom the blackout part ii s01e09 ~ #newsroom,0,2,0.1,0.3,0.3,0.2,0.4
user854,heading to the pot of gold ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,goal of this afternoon finish the pathway @ ca montanaro ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,missione compiuta pic made with #nostalgio ~ ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,@ maybe it prevents airsickness #fabricatingtheories,0,2,0.1,0.3,0.3,0.2,0.4
user854,@ any news,0,2,0.1,0.3,0.3,0.2,0.4
user854,amazing view from the torre di pisa #valdifiemme #trentino ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i just became the mayor of volti di pietra bb on @ ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,ohhh look me and @ presenting at @ 2011 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching mission impossible ghost protocol ~ #mi4,0,2,0.1,0.3,0.3,0.2,0.4
user854,this is a little bit technical but if you work with online #sns and #sna you might find it interesting ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching fringe the bullet that saved s05e04 ~ #fringe,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching fringe an origin story s05e05 ~ #fringe,0,2,0.1,0.3,0.3,0.2,0.4
user854,reelection breakfast #obama #usa2012 #usa2008 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,so this is how it is when you leave earlier the office #un @ universita degli studi di urbino carlo bo ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching black mirror the national anthem s01e01 ~ #blackmirror,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching black mirror 15 million merits s01e02 ~ #blackmirror,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching black mirror the entire history of you s01e03 ~ #blackmirror,0,2,0.1,0.3,0.3,0.2,0.4
user854,i rated black mirror s01e03 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the iron lady ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,if youre planning a trip in italy ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,the beauty the beast ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,@ let me guess young people will use the internet to participate in the political debate ,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching fringe through the looking gl s05e06 ~ #fringe,0,2,0.1,0.3,0.3,0.2,0.4
user854,fellows postdocs and visiting professors for @ for the academic year 20132014 ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,your article listed below is currently in production with taylor francis cool ,0,2,0.1,0.3,0.3,0.2,0.4
user854,ok eu proposal a very smart project submitted,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching dexter sin of omission s06e08 ~ #dexter,0,2,0.1,0.3,0.3,0.2,0.4
user854,i was just awarded the kill them with kindness badge at ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i was just awarded the the ritual badge at ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching dexter ricochet rabbit s06e10 ~ #dexter,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching dexter talk to the hand s06e11 ~ #dexter,0,2,0.1,0.3,0.3,0.2,0.4
user854,tonight were playing with the autumn @ volti di pietra bb ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching another earth ~ #anotherearth,0,2,0.1,0.3,0.3,0.2,0.4
user854,im at aule ercolani bologna emiliaromagna w 2 others ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,back in bologna not sure if i missed this place,0,2,0.1,0.3,0.3,0.2,0.4
user854,funny how the recent democrats primary elections here had an unexpected scientific side effect u cant predict anything with social media,0,2,0.1,0.3,0.3,0.2,0.4
user854,@ what if the kids were screaming at you barking dog #perspectives #bringyourdogwhenvisiting,0,2,0.1,0.3,0.3,0.2,0.4
user854,@ im not messing with you in a thousand year ,0,2,0.1,0.3,0.3,0.2,0.4
user854,@ things happen seriously speaking the whole concept of using online data to predict anything should be redefined more later,0,2,0.1,0.3,0.3,0.2,0.4
user854,@ the musical saw scene was really good and your star trek theme is amazing ,0,2,0.1,0.3,0.3,0.2,0.4
user854,@ playing star trek theme ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,im at raffaello w @ ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,our paper the open laboratory has been published in jths ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching dexter are you s07e01 ~ #dexter,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching dexter sunshine and frosty swirl s07e02 ~ #dexter,0,2,0.1,0.3,0.3,0.2,0.4
user854,tu scrivi yahoo answer e word traduce yahoo ansie non male come insight,0,2,0.1,0.3,0.3,0.2,0.4
user854,oh oh oh last night we had more snow,0,2,0.1,0.3,0.3,0.2,0.4
user854,i must admit that university building in pesaro has a damn goo @ universita degli studi di urbino carlo bo ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,@ yep ted is what they need ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,@ let it snow let it snow let it snow @,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the hobbit an unexpected journey ~ #thehobbit,0,2,0.1,0.3,0.3,0.2,0.4
user854,i was just awarded the movie superfan badge at ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching skyfall ~ #skyfall,0,2,0.1,0.3,0.3,0.2,0.4
user854,im at larica urbino italy ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i just unlocked the mall rat badge on @ for checking in at malls time for a fancy pretzel ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,im at conad pergola pergola italy ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,facciamoci del male @ centro commerciale auchan w 3 others ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i just ousted @ as the mayor of le due sorelle on @ ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the walking dead days gone bye s01e01 ~ #thewalkingdead,0,2,0.1,0.3,0.3,0.2,0.4
user854,christmas social network analysis #sna #christmas #natale ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching dexter do the wrong thing s07e06 ~ #dexter,0,2,0.1,0.3,0.3,0.2,0.4
user854,i was just awarded the the code badge at ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching dexter chemistry s07e07 ~ #dexter,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the walking dead guts s01e02 ~ #thewalkingdead,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching dexter argentina s07e08 ~ #dexter,0,2,0.1,0.3,0.3,0.2,0.4
user854,i was just awarded the bloody terrific badge at ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i just reached level 3 of the pizzaiolo badge on @ ive checked in at 10 different pizza joints ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i just ousted massimo m as the mayor of conad pergola on @ ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,happy new year now theres a huge amount of dishes to be washed and huge hangover to survive #wheretobegin,0,2,0.1,0.3,0.3,0.2,0.4
user854,#motionx share ~ motionxgps,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the lord of the rings the fellowship of the ring ~ #thefellowshipofthering,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the walking dead vatos s01e04 ~ #thewalkingdead,0,2,0.1,0.3,0.3,0.2,0.4
user854,i was just awarded the undead badge at ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the walking dead wildfire s01e05 ~ #thewalkingdead,0,2,0.1,0.3,0.3,0.2,0.4
user854,i just ousted @ as the mayor of hosteria la rocca on @ ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,back at work on jan 3rd i should get a special badge for that @ larica ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i just ousted @ as the mayor of larica on @ ~,0,2,0.1,0.3,0.3,0.2,0.4
user854,i am watching the lord of the rings the two towers ~ #thetwotowers,0,2,0.1,0.3,0.3,0.2,0.4
user313, @ honestly 80 percent of us havent gotten our pvcs shhhh,1,1,0.2,0.0,0.0,0.3,0.4
user313,a nightmare dressed in daydream ,1,1,0.2,0.0,0.0,0.3,0.4
user313, @ @ seriously craving wainamasa and i alkubus ,1,1,0.2,0.0,0.0,0.3,0.4
user313,yup @ blank space @ a nightmare dressed in daydream ,1,1,0.2,0.0,0.0,0.3,0.4
user313,hahahaha @ yaay i always know theres something about pizza @ @ a slice of pizza can effectively,1,1,0.2,0.0,0.0,0.3,0.4
user313,hahaha @ you sabi good thing @ yup @ blank space @ a nightmare dressed in daydream ,1,1,0.2,0.0,0.0,0.3,0.4
user313,tell me tell me something i dont know ,1,1,0.2,0.0,0.0,0.3,0.4
user313,naam @ fido @ hahaha @ you sabi good thing @ yup @ blank space @ a nightmare dressed i,1,1,0.2,0.0,0.0,0.3,0.4
user313,lol ok @ ronaldo is beta than messi @,1,1,0.2,0.0,0.0,0.3,0.4
user313,lmao @ lmao twitter sha @ ronaldo is beta than messi @,1,1,0.2,0.0,0.0,0.3,0.4
user313,hehehe @ @ lol ok @ ronaldo is beta than messi @ must be coming from a gej fan,1,1,0.2,0.0,0.0,0.3,0.4
user313,a consistency someone can cling to,1,1,0.2,0.0,0.0,0.3,0.4
user313,the delicious rush of joy,1,1,0.2,0.0,0.0,0.3,0.4
user313,here lol @ where @ the delicious rush of joy,1,1,0.2,0.0,0.0,0.3,0.4
user313,the magic is here,1,1,0.2,0.0,0.0,0.3,0.4
user313,gonna need so much of that to fix this ,1,1,0.2,0.0,0.0,0.3,0.4
user313,plunged into abyss,1,1,0.2,0.0,0.0,0.3,0.4
user313,allah ko lol @ kinsan kin iya settings lol @ here lol @ where @ the delicious rush of joy,1,1,0.2,0.0,0.0,0.3,0.4
user313,hahaha masha allah thank @ @ ahaba konfam now it however doesnt make you short of being wonderful,1,1,0.2,0.0,0.0,0.3,0.4
user313, @ i hate looking ugly the first time i meet someone like wait i can do better than this i swear,1,1,0.2,0.0,0.0,0.3,0.4
user313,pills and portions ,1,1,0.2,0.0,0.0,0.3,0.4
user313,lol hands u water ko @ @ pills and portions ama need dem drugs after looking at ur avi ,1,1,0.2,0.0,0.0,0.3,0.4
user313,jamming old school with @ nostalgic,1,1,0.2,0.0,0.0,0.3,0.4
user313, @ @ jamming old school with @ nostalgic,1,1,0.2,0.0,0.0,0.3,0.4
user313,i see your true colors shining through ,1,1,0.2,0.0,0.0,0.3,0.4
user313,always starts with the eyes,1,1,0.2,0.0,0.0,0.3,0.4
user313,i was lost and you rescued me somehow,1,1,0.2,0.0,0.0,0.3,0.4
user313,lol yes @ gps @ i was lost and you rescued me somehow,1,1,0.2,0.0,0.0,0.3,0.4
user313,almighty god who put our soul in our brain ,1,1,0.2,0.0,0.0,0.3,0.4
user313,give me love ed sheeran ,1,1,0.2,0.0,0.0,0.3,0.4
user313,cause lately ive been craving for me @ give me love like never before@ give me love ed sheeran ,1,1,0.2,0.0,0.0,0.3,0.4
user313, @ paint splattered teardrops on my shirt @ give me love like never before@ give me love ,1,1,0.2,0.0,0.0,0.3,0.4
user313,alhamdulillah for a good day astagfirullah for the in between,1,1,0.2,0.0,0.0,0.3,0.4
user313,it takes a lot of work to be great,1,1,0.2,0.0,0.0,0.3,0.4
user313,i embark on life my path is all math @ ancient wisdom valuable like gifts of gold,1,1,0.2,0.0,0.0,0.3,0.4
user313,there will always be many people around during your triumph but just a few when you fall,1,1,0.2,0.0,0.0,0.3,0.4
user313,lol i thought yaall left this in 2014 @ beardless guys are women to me lol,1,1,0.2,0.0,0.0,0.3,0.4
user313, @ beardless guys are women to me lol,1,1,0.2,0.0,0.0,0.3,0.4
user313,oh darling my hearts on fire ,1,1,0.2,0.0,0.0,0.3,0.4
user313,hehehe thank you @ rt calling fire service @ oh darling my hearts on fire ,1,1,0.2,0.0,0.0,0.3,0.4
user313,magic cold play,1,1,0.2,0.0,0.0,0.3,0.4
user313,a professional mistake maker,1,1,0.2,0.0,0.0,0.3,0.4
user313,oh nice its awesome @ one of my favorite songs of 2014 @ magic cold play,1,1,0.2,0.0,0.0,0.3,0.4
user313,is tough @ the devil within,1,1,0.2,0.0,0.0,0.3,0.4
user313,u know @ jam @ magic cold play,1,1,0.2,0.0,0.0,0.3,0.4
user313,four seasons boys ii men,1,1,0.2,0.0,0.0,0.3,0.4
user313,very allah ya cigaba da taimakon mu ameen ameen @ hard to conquer fido @ is tough @ the devil within,1,1,0.2,0.0,0.0,0.3,0.4
user313,hahaha abi @ of loneliness @ four seasons boys ii men,1,1,0.2,0.0,0.0,0.3,0.4
user313,am serious tho @ lols be nice @ wa ye shi @ malaikan malo girls korede bello,1,1,0.2,0.0,0.0,0.3,0.4
user313,hahahaha @ pushingyoutwounderthemistletoe @ hahaha abi @ of loneliness @ four seasons boys ii men,1,1,0.2,0.0,0.0,0.3,0.4
user313,oh nice thanks dear @ @ he is in mavins he sounds like a girl nd girls luv him,1,1,0.2,0.0,0.0,0.3,0.4
user313,in sha allah great thanks @ @ be part of this @ public financing of infrastructure will gulp n269trn in 5 years,1,1,0.2,0.0,0.0,0.3,0.4
user313,ameen ya rahman @ may the souls of our dearly departed be at peace ,1,1,0.2,0.0,0.0,0.3,0.4
user313,kapish @ girls should be treated like a queen ,1,1,0.2,0.0,0.0,0.3,0.4
user313,i agree @ and boys like kings @ kapish @ girls should be treated like a queen ,1,1,0.2,0.0,0.0,0.3,0.4
user313,exactly @ @ @ lol treat her like a queen and shell def treat you like the baddest king that ever liveth,1,1,0.2,0.0,0.0,0.3,0.4
user313,yup @ @ @ and vice versa ,1,1,0.2,0.0,0.0,0.3,0.4
user313, @ 25yearold man arrested for raping great grandmother in ekiti ~ via @,1,1,0.2,0.0,0.0,0.3,0.4
user313,lmao ikr @ the day you look like garbage thats the one day you see everyone you know ,1,1,0.2,0.0,0.0,0.3,0.4
user313,why na @ this dude is getting married plenty girls would be weeping now,1,1,0.2,0.0,0.0,0.3,0.4
user313,lmao ko ba heff @ why na @ this dude is getting married plenty girls would be weeping now ~,1,1,0.2,0.0,0.0,0.3,0.4
user313,so is firdaus @ well hauwa is always lazy,1,1,0.2,0.0,0.0,0.3,0.4
user313,whenever you feel like dancing you dont have to dance alone ,1,1,0.2,0.0,0.0,0.3,0.4
user313,allah ya sawaqe ameen @ my head hurts,1,1,0.2,0.0,0.0,0.3,0.4
user313,at all @ @ so is firdaus @ well hauwa is always lazywe cant be bothered ,1,1,0.2,0.0,0.0,0.3,0.4
user313,take a deep breath exhale ,1,1,0.2,0.0,0.0,0.3,0.4
user313,what a pleasant surprise like oh my god,1,1,0.2,0.0,0.0,0.3,0.4
user313,thank you @ and @ you both rock ,1,1,0.2,0.0,0.0,0.3,0.4
user313,lies he turned 72 this year mchew @ @ @ @ @ #ourgej ~,1,1,0.2,0.0,0.0,0.3,0.4
user313,liesgmb turned 72 last yr mchew @ @ @ @ @ ~,1,1,0.2,0.0,0.0,0.3,0.4
user313, @ na so baby no thanks @ thank you @ and @ you both rock ,1,1,0.2,0.0,0.0,0.3,0.4
user313, @ na you rock pass oh lol @ thank you @ and @ you both rock ,1,1,0.2,0.0,0.0,0.3,0.4
user313,no more lies @ elrufai said dis wenbuhari just turned 72 @ @ @ @ @,1,1,0.2,0.0,0.0,0.3,0.4
user313,the helplessness of the people in the ne the insensitivity of gej is unimaginableunthinkable have mercy ya allah#endgej #endbh,1,1,0.2,0.0,0.0,0.3,0.4
user313,i am not @ we are sorry @ problem of nigeria muslims,1,1,0.2,0.0,0.0,0.3,0.4
user313,i am not sorry for being a muslim will never be the actions of some misguided idiots will not make me apologize for your understanding,1,1,0.2,0.0,0.0,0.3,0.4
user313,i dont understand how the devil came in the name of god,1,1,0.2,0.0,0.0,0.3,0.4
user313,teach your children about god dont let them grow up empty it is in the process of soul searching most get misguided by construed beliefs,1,1,0.2,0.0,0.0,0.3,0.4
user313,the people of the world need to collectively teach their children how to be better humans more than how they need to be successful,1,1,0.2,0.0,0.0,0.3,0.4
user313,you cannot be for god without your humanity preach the doctrine of humanity before that of prosperity or doom be a human first,1,1,0.2,0.0,0.0,0.3,0.4
user313,we can only imagine the terror in the ne as we cozy up in warm blankets #wedonthaveapresident #gejout #gmb15,1,1,0.2,0.0,0.0,0.3,0.4
user313,there is no justification for any idiot insulting the prophet pbuh just like killing doesnt explain how peaceful a creation he was,1,1,0.2,0.0,0.0,0.3,0.4
user313,sadly we dont just one of many attacks he doesnt give a demn about @ if we have a president in nigeria i expect,1,1,0.2,0.0,0.0,0.3,0.4
user313,may allah help us enlighten ourselves and forgive us for the things we do and say out if ignorance ameen,1,1,0.2,0.0,0.0,0.3,0.4
user313,allah ya musu rahama ameen @ may the soul of the departed continue to rest in perfect peace #1yearalready #ripfather,1,1,0.2,0.0,0.0,0.3,0.4
user313,the oozing swag from @ new wardrobe no be small thing oh ,1,1,0.2,0.0,0.0,0.3,0.4
user313, @ to satan @ im sure shekau is praying and fasting buhari doesnt win the elections,1,1,0.2,0.0,0.0,0.3,0.4
user313,bari kawai yana qokari @ na amaechi dey pimp am @ the oozing swag from @ new wardrobe no be small thing oh ,1,1,0.2,0.0,0.0,0.3,0.4
user313,very good o we likey @ lmao tell me about it he looks gud a change from the baban riga @ the oozing swag from @,1,1,0.2,0.0,0.0,0.3,0.4
user313,subhanaallahi wa bihamdihi allah swt is free from imperfections,1,1,0.2,0.0,0.0,0.3,0.4
user313,that ugly dress is 25k and someone will buy it ko ah u people are reash shaig couture designers ko ba bespoke ba ,1,1,0.2,0.0,0.0,0.3,0.4
user313,some people are in so much pain that they cannot afford a smile may allah heal them and give them peace ameen,1,1,0.2,0.0,0.0,0.3,0.4
user313,my godthey are still on that gmb certificate controversy rising to the rank of a general not todays general oh my god,1,1,0.2,0.0,0.0,0.3,0.4
user313,this is an insult on the nigerian army not gmb incumbency is not madness however we all know that they are mad,1,1,0.2,0.0,0.0,0.3,0.4
user313,when gmb retired as a general gej was somewhere in the uni studying zoology oh is that what they call a certificate issorai,1,1,0.2,0.0,0.0,0.3,0.4
user313,shift abeg @ when my mum is narrating a tweet for @ to tweet her views,1,1,0.2,0.0,0.0,0.3,0.4
user313,does that mean every general in nigeria army servingretired is an illiterate,1,1,0.2,0.0,0.0,0.3,0.4
user313,lmaooo nooo @ guys she needs a twitter acct @ when my mum is narrating a tweet for @ to tweet her view,1,1,0.2,0.0,0.0,0.3,0.4
user313,upside inside out shes livin lavida loca ,1,1,0.2,0.0,0.0,0.3,0.4
user313,obj such a hypocrite,1,1,0.2,0.0,0.0,0.3,0.4
user449,@ during your lifetime you will produce enough saliva to fill two homesized swimming pools tf ,1,0,0.1,0.2,0.0,0.3,0.3
user449,is cold denna bitch in here,1,0,0.1,0.2,0.0,0.3,0.3
user449,my roommate in the living room crying im laying on my floor in my room getting weak at all kinds of shit ignoring her #imboogish,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ nooo lmao im laughing at shit on twitter,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ idgaf if somethin wrong my door wide tf open she can come talk to me not sit in there cry for attention,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ foreal now she taking a shower,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ lol but now i gotta peeee,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ lol idk she just dont take a shower with the door open like i do lol,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ lmao how u know she is a lil bit,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ goodmorning boooo,1,0,0.1,0.2,0.0,0.3,0.3
user449,i guess everyone had a shitty year lmaoooo i didnt my shit was on point im finna bring 2014 in with a bang #illdrinktothat ,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ this shit came clutch i was wondering the same thing,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ mee too my thirsty ass lmao,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ i think my whole tl wanted to know,1,0,0.1,0.2,0.0,0.3,0.3
user449,grey goose is one of my favs toooo #alcoholicprobbss,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ turn tf up,1,0,0.1,0.2,0.0,0.3,0.3
user449,my plans for tonight ,1,0,0.1,0.2,0.0,0.3,0.3
user449,my nails are soo short now #fuckwork,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ laughing for an hour can burn as many calories as lifting weights for 30 minutes this why i skinny denna bitch ,1,0,0.1,0.2,0.0,0.3,0.3
user449,this bottle of ciroc soo damn pretty,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ im not off work yet but that bitch finna be gone in like a hour lmao,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ ayeeeeee we look cute i like this picture,1,0,0.1,0.2,0.0,0.3,0.3
user449,the ice king is a lowkey rapist,1,0,0.1,0.2,0.0,0.3,0.3
user449,adventure time i love this show ,1,0,0.1,0.2,0.0,0.3,0.3
user449,the ice king is the thirstiest nigga on tv,1,0,0.1,0.2,0.0,0.3,0.3
user449,no im not the girl you thought you knew thought you wanted ,1,0,0.1,0.2,0.0,0.3,0.3
user449,no im not an angel but at least im tryin,1,0,0.1,0.2,0.0,0.3,0.3
user449,this beyonce cd the videos im hooked like a bitch,1,0,0.1,0.2,0.0,0.3,0.3
user449,getting new make up ,1,0,0.1,0.2,0.0,0.3,0.3
user449,im not gona a be a mac girl like my moma im steering more towards smashbox i den brought to much smashbox cosmestics anyways,1,0,0.1,0.2,0.0,0.3,0.3
user449,im such an alcoholic it makes no sense,1,0,0.1,0.2,0.0,0.3,0.3
user449,when people always worried about what somebody else is doing mind yo damn business bitch ,1,0,0.1,0.2,0.0,0.3,0.3
user449,my phone is a piece,1,0,0.1,0.2,0.0,0.3,0.3
user449,you never know how much you like someone until they leave for a couple days ,1,0,0.1,0.2,0.0,0.3,0.3
user449,the ice king get on my got damn mutha fuckin nerves,1,0,0.1,0.2,0.0,0.3,0.3
user449,that episode when lumpy space princess got jumped by them wolves had me in fuckin tears #imsuchakid,1,0,0.1,0.2,0.0,0.3,0.3
user449,people are really participating in this selfie olympic crap ,1,0,0.1,0.2,0.0,0.3,0.3
user449,i hate it when i cant sleep i want to,1,0,0.1,0.2,0.0,0.3,0.3
user449,i woke up to a dead ass phone ,1,0,0.1,0.2,0.0,0.3,0.3
user449, no charger,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ i be like stfu bitch that shit wasnt even funny,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ lol cause she a stupid bitch with that ugly ass red hair,1,0,0.1,0.2,0.0,0.3,0.3
user449,if these kids dont shut the fuck up im tryna relax on my lunch break white people let they kids do wtf they want pop them fuckers ,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ im finna pop they ass my damn self,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ foreal they parents can catch the hands too tf,1,0,0.1,0.2,0.0,0.3,0.3
user449,i love sleeping in i dont have to be to with until 5 ,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ people with stronger friendships have the greater ability to communicate strictly through facial expressions @,1,0,0.1,0.2,0.0,0.3,0.3
user449,im finna go to the sprint store set some shit off ,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ no i was in the drive thru u was carrying a bag of something walking by,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ lol i dont im sitting here right now,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ im sitting here boy we sitting in the back,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ the store nigga well the sideback,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ lol foreal you at work,1,0,0.1,0.2,0.0,0.3,0.3
user449,who tryna but me a pomeranian tho,1,0,0.1,0.2,0.0,0.3,0.3
user449,you showed me love was all you needed,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ lol im bored as shit,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ i know im just ready to go,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ @ when do u come back,1,0,0.1,0.2,0.0,0.3,0.3
user449,my parents buying a house before my daddy leave that audi q5 will be mine ,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ @ @ no the cafe now fuck the uc,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ @ @ lol im jp as long as i get my chick fil a im good,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ @ @ tiff took the words right from my mouth lmaoooo,1,0,0.1,0.2,0.0,0.3,0.3
user449,who turns up on a sunday tho,1,0,0.1,0.2,0.0,0.3,0.3
user449,my roommate dont ever take the fuckin trash out or clean shit i been cleain this whole muthafuckin room since day 1 tf ,1,0,0.1,0.2,0.0,0.3,0.3
user449, if i dont clean the shit stay dirty i cant live like that,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ lol i def cant do that she pays tuition just like i do,1,0,0.1,0.2,0.0,0.3,0.3
user449,teen wolf tonight bitchesss ,1,0,0.1,0.2,0.0,0.3,0.3
user449,i want more tattoos,1,0,0.1,0.2,0.0,0.3,0.3
user449,i want another mk watch i need a collection that consist of like 6 mk watches 3 gold 3 pink gold ,1,0,0.1,0.2,0.0,0.3,0.3
user449,@ no text it to me,1,0,0.1,0.2,0.0,0.3,0.3
user449,this nigga would get in the shower as soon as i get here ,1,0,0.1,0.2,0.0,0.3,0.3
user449,gaps are not fuckin cute get some braces ,1,0,0.1,0.2,0.0,0.3,0.3
user449,i think ima start going to the gym again,1,0,0.1,0.2,0.0,0.3,0.3
user449,my roommate always breakin the thermostat tryna have it on 60 when its cold af outside,1,0,0.1,0.2,0.0,0.3,0.3
user449,why tf does lady rainicorn speak korean,1,0,0.1,0.2,0.0,0.3,0.3
user449,my mom is such a cutie ,1,0,0.1,0.2,0.0,0.3,0.3
